Date,to_station_name,Count,starttime_wday,Max_Temperature_F,Mean_Temperature_F,Min_TemperatureF,Max_Dew_Point_F,MeanDew_Point_F,Min_Dewpoint_F,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_Pressure_In,Mean_Sea_Level_Pressure_In,Min_Sea_Level_Pressure_In,Max_Visibility_Miles,Mean_Visibility_Miles,Min_Visibility_Miles,Max_Wind_Speed_MPH,Mean_Wind_Speed_MPH,Max_Gust_Speed_MPH,Precipitation_In,Events
2015/6/5,Summit Ave E & E Republican St,8,Fri,80,68,57,51,48,44,70,48,30,30.14,30.08,30.01,10,10,10,12,3,20,0,NA
2015/6/5,Children's Hospital / Sandpoint Way NE & 40th Ave NE,1,Fri,80,68,57,51,48,44,70,48,30,30.14,30.08,30.01,10,10,10,12,3,20,0,NA
2015/6/5,12th Ave & E Mercer St,1,Fri,80,68,57,51,48,44,70,48,30,30.14,30.08,30.01,10,10,10,12,3,20,0,NA
2015/6/5,12th Ave & E Denny Way,2,Fri,80,68,57,51,48,44,70,48,30,30.14,30.08,30.01,10,10,10,12,3,20,0,NA
2015/6/5,12th Ave & E Yesler Way,4,Fri,80,68,57,51,48,44,70,48,30,30.14,30.08,30.01,10,10,10,12,3,20,0,NA
2015/6/5,NE 47th St & 12th Ave NE,1,Fri,80,68,57,51,48,44,70,48,30,30.14,30.08,30.01,10,10,10,12,3,20,0,NA
2015/6/5,Frye Art Museum / Terry Ave & Columbia St,2,Fri,80,68,57,51,48,44,70,48,30,30.14,30.08,30.01,10,10,10,12,3,20,0,NA
2015/6/6,Pier 69 / Alaskan Way & Clay St,41,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Occidental Park / Occidental Ave S & S Washington St,10,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Summit Ave E & E Republican St,5,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,25,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,13,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,NE 47th St & 12th Ave NE,9,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,2nd Ave & Pine St,26,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,12th Ave & E Yesler Way,8,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,15th Ave NE & NE 40th St,7,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,12th Ave & E Denny Way,6,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,12th Ave & E Mercer St,9,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Dexter Ave & Denny Way,3,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Dexter Ave N & Aloha St,9,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Summit Ave & E Denny Way,6,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,REI / Yale Ave N & John St,20,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,2nd Ave & Vine St,12,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,E Harrison St & Broadway Ave E,10,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Pine St & 9th Ave,12,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,7th Ave & Union St,15,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,UW Engineering Library / E Stevens Way NE & Jefferson Rd,2,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Cal Anderson Park / 11th Ave & Pine St,14,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,12th Ave & NE Campus Pkwy,14,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Key Arena / 1st Ave N & Harrison St,17,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,6th Ave S & S King St,14,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,PATH / 9th Ave & Westlake Ave,14,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,E Blaine St & Fairview Ave E,11,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,1st Ave & Marion St,8,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,3rd Ave & Broad St,38,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,5,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Burke Museum / E Stevens Way NE & Memorial Way NE,3,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Westlake Ave & 6th Ave,8,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Republican St & Westlake Ave N,8,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Lake Union Park / Valley St & Boren Ave N,19,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Eastlake Ave E & E Allison St,17,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,7,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,City Hall / 4th Ave & James St,11,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Bellevue Ave & E Pine St,16,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,2nd Ave & Blanchard St,6,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Frye Art Museum / Terry Ave & Columbia St,1,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Children's Hospital / Sandpoint Way NE & 40th Ave NE,3,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Harvard Ave & E Pine St,6,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,6,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,UW Intramural Activities Building,3,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,15th Ave E & E Thomas St,4,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,Seattle University / E Columbia St & 12th Ave,4,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,6th Ave & Blanchard St,5,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,2nd Ave & Spring St,2,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,9th Ave N & Mercer St,1,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/6,E Pine St & 16th Ave,1,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/7,NE 47th St & 12th Ave NE,5,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/7,Key Arena / 1st Ave N & Harrison St,21,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/7,Bellevue Ave & E Pine St,10,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/7,12th Ave & E Mercer St,6,Sat,84,72,59,53,50,46,65,46,29,30.06,30.01,29.96,10,10,10,10,3,17,0,NA
2015/6/7,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,14,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,8,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,2nd Ave & Pine St,24,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,REI / Yale Ave N & John St,10,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,12th Ave & E Denny Way,5,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Dexter Ave & Denny Way,1,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,E Harrison St & Broadway Ave E,12,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Occidental Park / Occidental Ave S & S Washington St,15,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,6,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,15th Ave E & E Thomas St,7,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Westlake Ave & 6th Ave,15,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,3rd Ave & Broad St,25,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,2nd Ave & Blanchard St,17,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Summit Ave & E Denny Way,4,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Frye Art Museum / Terry Ave & Columbia St,4,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Summit Ave E & E Republican St,8,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Eastlake Ave E & E Allison St,9,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Cal Anderson Park / 11th Ave & Pine St,16,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,7th Ave & Union St,13,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,12th Ave & NE Campus Pkwy,9,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Pier 69 / Alaskan Way & Clay St,45,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,20,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,15th Ave NE & NE 40th St,8,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Harvard Ave & E Pine St,5,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,E Pine St & 16th Ave,8,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,PATH / 9th Ave & Westlake Ave,9,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Republican St & Westlake Ave N,5,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Lake Union Park / Valley St & Boren Ave N,22,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Pine St & 9th Ave,11,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,2nd Ave & Vine St,18,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,UW Intramural Activities Building,3,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,2nd Ave & Spring St,5,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,9th Ave N & Mercer St,5,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,6th Ave S & S King St,5,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,1st Ave & Marion St,5,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Burke Museum / E Stevens Way NE & Memorial Way NE,2,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,UW Engineering Library / E Stevens Way NE & Jefferson Rd,3,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Dexter Ave N & Aloha St,6,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,E Blaine St & Fairview Ave E,6,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,6th Ave & Blanchard St,8,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,City Hall / 4th Ave & James St,4,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,1,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,Seattle University / E Columbia St & 12th Ave,1,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/7,UW McCarty Hall / Whitman Ct,4,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/8,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,18,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/8,15th Ave E & E Thomas St,7,Sun,88,74,61,52,50,45,70,43,23,30.04,30.01,29.97,10,10,10,12,4,-,0,NA
2015/6/8,2nd Ave & Pine St,36,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,City Hall / 4th Ave & James St,9,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Frye Art Museum / Terry Ave & Columbia St,5,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Summit Ave & E Denny Way,7,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,E Blaine St & Fairview Ave E,17,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,1st Ave & Marion St,13,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Cal Anderson Park / 11th Ave & Pine St,14,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,REI / Yale Ave N & John St,15,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,PATH / 9th Ave & Westlake Ave,30,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Republican St & Westlake Ave N,16,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,2nd Ave & Vine St,13,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Dexter Ave N & Aloha St,25,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Pier 69 / Alaskan Way & Clay St,21,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Pine St & 9th Ave,22,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,3rd Ave & Broad St,20,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,9,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,2nd Ave & Spring St,19,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Summit Ave E & E Republican St,11,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Bellevue Ave & E Pine St,17,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,7th Ave & Union St,20,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,9th Ave N & Mercer St,20,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,7,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Occidental Park / Occidental Ave S & S Washington St,16,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,6th Ave & Blanchard St,6,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Lake Union Park / Valley St & Boren Ave N,10,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,2nd Ave & Blanchard St,14,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Dexter Ave & Denny Way,4,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,12,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,15th Ave NE & NE 40th St,7,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,12th Ave & NE Campus Pkwy,6,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Westlake Ave & 6th Ave,11,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Children's Hospital / Sandpoint Way NE & 40th Ave NE,2,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,12th Ave & E Yesler Way,7,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Key Arena / 1st Ave N & Harrison St,17,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,12th Ave & E Denny Way,8,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,8,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,6th Ave S & S King St,2,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,E Pine St & 16th Ave,3,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Eastlake Ave E & E Allison St,11,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,UW Engineering Library / E Stevens Way NE & Jefferson Rd,2,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Burke Museum / E Stevens Way NE & Memorial Way NE,4,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,E Harrison St & Broadway Ave E,9,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Harvard Ave & E Pine St,5,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,12th Ave & E Mercer St,1,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,NE 47th St & 12th Ave NE,7,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,Seattle University / E Columbia St & 12th Ave,4,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,UW Intramural Activities Building,1,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/8,UW McCarty Hall / Whitman Ct,2,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/9,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,12,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/9,Occidental Park / Occidental Ave S & S Washington St,20,Mon,86,73,60,54,48,31,75,44,17,30.02,29.97,29.91,10,10,10,10,3,18,0,NA
2015/6/9,Summit Ave & E Denny Way,7,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,E Blaine St & Fairview Ave E,17,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Westlake Ave & 6th Ave,23,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,1st Ave & Marion St,20,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,15th Ave NE & NE 40th St,5,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,PATH / 9th Ave & Westlake Ave,27,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Pine St & 9th Ave,17,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,7th Ave & Union St,9,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,2nd Ave & Vine St,10,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Republican St & Westlake Ave N,23,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,2nd Ave & Spring St,23,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,14,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,6,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,3rd Ave & Broad St,29,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Bellevue Ave & E Pine St,12,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Harvard Ave & E Pine St,11,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,City Hall / 4th Ave & James St,8,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Pier 69 / Alaskan Way & Clay St,30,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,12th Ave & NE Campus Pkwy,8,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,Cal Anderson Park / 11th Ave & Pine St,9,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
2015/6/9,6th Ave & Blanchard St,6,Tues,86,72,61,49,43,30,60,36,17,29.98,29.92,29.85,10,10,10,9,3,-,0,NA
